DATE,COUNT
12/21/2016,106.8661851
12/22/2016,142.4882469
12/23/2016,178.1103086
12/24/2016,124.677216
12/25/2016,106.8661851
12/26/2016,124.677216
12/27/2016,142.4882469
12/28/2016,160.2992777
12/29/2016,142.4882469
12/30/2016,178.1103086
12/31/2016,142.4882469
1/1/2017,142.4882469
1/2/2017,213.7323703
1/3/2017,249.354432
1/4/2017,231.5434011
1/5/2017,249.354432
1/6/2017,231.5434011
1/7/2017,160.2992777
1/8/2017,178.1103086
1/9/2017,160.2992777
1/10/2017,142.4882469
1/11/2017,160.2992777
1/12/2017,142.4882469
1/13/2017,178.1103086
1/14/2017,124.677216
1/15/2017,160.2992777
1/16/2017,124.677216
1/17/2017,142.4882469
1/18/2017,106.8661851
1/19/2017,160.2992777
1/20/2017,178.1103086
1/21/2017,142.4882469
1/22/2017,106.8661851
1/23/2017,124.677216
1/24/2017,106.8661851
1/25/2017,124.677216
1/26/2017,142.4882469
1/27/2017,178.1103086
1/28/2017,89.05515429
1/29/2017,160.2992777
1/30/2017,160.2992777
1/31/2017,124.677216
2/1/2017,160.2992777
2/2/2017,142.4882469
2/3/2017,106.8661851
2/4/2017,124.677216
2/5/2017,124.677216
2/6/2017,124.677216
2/7/2017,124.677216
2/8/2017,142.4882469
2/9/2017,142.4882469
2/10/2017,142.4882469
2/11/2017,142.4882469
2/12/2017,124.677216
2/13/2017,106.8661851
2/14/2017,124.677216
2/15/2017,124.677216
2/16/2017,142.4882469
2/17/2017,142.4882469
2/18/2017,160.2992777
2/19/2017,106.8661851
2/20/2017,142.4882469
2/21/2017,142.4882469
2/22/2017,160.2992777
2/23/2017,160.2992777
2/24/2017,142.4882469
2/25/2017,160.2992777
2/26/2017,124.677216
2/27/2017,160.2992777
2/28/2017,231.5434011
3/1/2017,178.1103086
3/2/2017,249.354432
3/3/2017,231.5434011
3/4/2017,178.1103086
3/5/2017,231.5434011
3/6/2017,213.7323703
3/7/2017,195.9213394
3/8/2017,178.1103086
3/9/2017,178.1103086
3/10/2017,195.9213394
3/11/2017,213.7323703
3/12/2017,195.9213394
3/13/2017,249.354432
3/14/2017,249.354432
3/15/2017,302.7875246
3/16/2017,338.4095863
3/17/2017,338.4095863
3/18/2017,338.4095863
3/19/2017,267.1654629
3/20/2017,302.7875246
3/21/2017,267.1654629
3/22/2017,267.1654629
3/23/2017,213.7323703
3/24/2017,284.9764937
3/25/2017,284.9764937
3/26/2017,267.1654629
3/27/2017,284.9764937
3/28/2017,231.5434011
3/29/2017,267.1654629
3/30/2017,320.5985554
3/31/2017,284.9764937
4/1/2017,302.7875246
4/2/2017,302.7875246
4/3/2017,302.7875246
4/4/2017,320.5985554
4/5/2017,320.5985554
4/6/2017,231.5434011
4/7/2017,213.7323703
4/8/2017,284.9764937
4/9/2017,231.5434011
4/10/2017,249.354432
4/11/2017,231.5434011
4/12/2017,302.7875246
4/13/2017,231.5434011
4/14/2017,249.354432
4/15/2017,249.354432
4/16/2017,284.9764937
4/17/2017,249.354432
4/18/2017,213.7323703
4/19/2017,338.4095863
4/20/2017,249.354432
4/21/2017,320.5985554
4/22/2017,267.1654629
4/23/2017,231.5434011
4/24/2017,284.9764937
4/25/2017,267.1654629
4/26/2017,302.7875246
4/27/2017,356.2206171
4/28/2017,356.2206171
4/29/2017,409.6537097
4/30/2017,463.0868023
5/1/2017,481.0574015
5/2/2017,481.0574015
5/3/2017,481.0574015
5/4/2017,641.4098687
5/5/2017,641.4098687
5/6/2017,641.4098687
5/7/2017,641.4098687
5/8/2017,801.7623359
5/9/2017,641.4098687
5/10/2017,641.4098687
5/11/2017,641.4098687
5/12/2017,641.4098687
5/13/2017,481.0574015
5/14/2017,481.0574015
5/15/2017,641.4098687
5/16/2017,641.4098687
5/17/2017,801.7623359
5/18/2017,801.7623359
5/19/2017,801.7623359
5/20/2017,801.7623359
5/21/2017,1122.46727
5/22/2017,1282.819737
5/23/2017,1282.819737
5/24/2017,1763.877139
5/25/2017,1763.877139
5/26/2017,1282.819737
5/27/2017,1122.46727
5/28/2017,1122.46727
5/29/2017,1122.46727
5/30/2017,1122.46727
5/31/2017,1282.819737
6/1/2017,1282.819737
6/2/2017,1122.46727
6/3/2017,1282.819737
6/4/2017,1443.172205
6/5/2017,1443.172205
6/6/2017,1763.877139
6/7/2017,1603.524672
6/8/2017,1443.172205
6/9/2017,1443.172205
6/10/2017,1603.524672
6/11/2017,1763.877139
6/12/2017,2084.582073
6/13/2017,2084.582073
6/14/2017,1924.229606
6/15/2017,2084.582073
6/16/2017,1603.524672
6/17/2017,1443.172205
6/18/2017,1443.172205
6/19/2017,1763.877139
6/20/2017,1763.877139
6/21/2017,1924.229606
6/22/2017,1763.877139
6/23/2017,1763.877139
6/24/2017,1443.172205
6/25/2017,1603.524672
6/26/2017,1924.229606
6/27/2017,1763.877139
6/28/2017,1763.877139
6/29/2017,1443.172205
6/30/2017,1443.172205
7/1/2017,1282.819737
7/2/2017,1282.819737
7/3/2017,1443.172205
7/4/2017,1443.172205
7/5/2017,1282.819737
7/6/2017,1282.819737
7/7/2017,1282.819737
7/8/2017,1443.172205
7/9/2017,1443.172205
7/10/2017,1603.524672
7/11/2017,1763.877139
7/12/2017,1603.524672
7/13/2017,1443.172205
7/14/2017,1282.819737
7/15/2017,1443.172205
7/16/2017,1603.524672
7/17/2017,1603.524672
7/18/2017,1282.819737
7/19/2017,1282.819737
7/20/2017,1282.819737
7/21/2017,1443.172205
7/22/2017,1282.819737
7/23/2017,1282.819737
7/24/2017,1282.819737
7/25/2017,1282.819737
7/26/2017,1282.819737
7/27/2017,1122.46727
7/28/2017,1122.46727
7/29/2017,1122.46727
7/30/2017,1122.46727
7/31/2017,1122.46727
8/1/2017,1443.172205
8/2/2017,1603.524672
8/3/2017,1282.819737
8/4/2017,1282.819737
8/5/2017,1282.819737
8/6/2017,1443.172205
8/7/2017,1603.524672
8/8/2017,1763.877139
8/9/2017,1763.877139
8/10/2017,1924.229606
8/11/2017,1924.229606
8/12/2017,1924.229606
8/13/2017,2084.582073
8/14/2017,2565.639475
8/15/2017,2084.582073
8/16/2017,2084.582073
8/17/2017,2084.582073
8/18/2017,1763.877139
8/19/2017,1924.229606
8/20/2017,1924.229606
8/21/2017,1924.229606
8/22/2017,1924.229606
8/23/2017,2084.582073
8/24/2017,2084.582073
8/25/2017,2084.582073
8/26/2017,1924.229606
8/27/2017,1924.229606
8/28/2017,2084.582073
