DATE,COUNT
10/4/2017,144.5856113
10/5/2017,134.2580676
10/6/2017,134.2580676
10/7/2017,129.0942958
10/8/2017,139.4218395
10/9/2017,165.2406986
10/10/2017,160.0769268
10/11/2017,149.7493831
10/12/2017,175.5682423
10/13/2017,206.5508733
10/14/2017,144.5856113
10/15/2017,154.913155
10/16/2017,180.7320141
10/17/2017,170.4044705
10/18/2017,175.5682423
10/19/2017,160.0769268
10/20/2017,149.7493831
10/21/2017,123.930524
10/22/2017,139.4218395
10/23/2017,165.2406986
10/24/2017,180.7320141
10/25/2017,175.5682423
10/26/2017,165.2406986
10/27/2017,154.913155
10/28/2017,108.4392085
10/29/2017,123.930524
10/30/2017,160.0769268
10/31/2017,170.4044705
11/1/2017,170.4044705
11/2/2017,191.0595578
11/3/2017,175.5682423
11/4/2017,139.4218395
11/5/2017,149.7493831
11/6/2017,160.0769268
11/7/2017,175.5682423
11/8/2017,191.0595578
11/9/2017,180.7320141
11/10/2017,170.4044705
11/11/2017,134.2580676
11/12/2017,160.0769268
11/13/2017,180.7320141
11/14/2017,175.5682423
11/15/2017,201.3871015
11/16/2017,170.4044705
11/17/2017,170.4044705
11/18/2017,134.2580676
11/19/2017,185.895786
11/20/2017,196.2233296
11/21/2017,196.2233296
11/22/2017,191.0595578
11/23/2017,253.0248198
11/24/2017,247.8610479
11/25/2017,232.3697324
11/26/2017,227.2059606
11/27/2017,258.1885916
11/28/2017,268.5161353
11/29/2017,366.6278001
11/30/2017,289.1712226
12/1/2017,240.870104
12/2/2017,192.6960832
12/3/2017,181.9907452
12/4/2017,240.870104
12/5/2017,256.9281109
12/6/2017,326.5128076
12/7/2017,358.6288215
12/8/2017,321.1601387
12/9/2017,278.3387868
12/10/2017,246.222773
12/11/2017,251.575442
12/12/2017,444.2715252
12/13/2017,460.3295321
12/14/2017,422.8608492
12/15/2017,347.9234836
12/16/2017,272.9861179
12/17/2017,294.3967938
12/18/2017,326.5128076
12/19/2017,428.2135182
12/20/2017,347.9234836
12/21/2017,374.6868284
12/22/2017,422.8608492
12/23/2017,283.6914558
12/24/2017,251.575442
12/25/2017,240.870104
12/26/2017,251.575442
12/27/2017,235.517435
12/28/2017,246.222773
12/29/2017,262.2807799
12/30/2017,262.2807799
12/31/2017,219.4594281
1/1/2018,251.575442
1/2/2018,369.3341595
1/3/2018,406.8028423
1/4/2018,481.740208
1/5/2018,465.6822011
1/6/2018,374.6868284
1/7/2018,401.4501733
1/8/2018,503.1508839
1/9/2018,492.445546
1/10/2018,535.2668978
1/11/2018,481.740208
1/12/2018,401.4501733
1/13/2018,401.4501733
1/14/2018,380.0394974
1/15/2018,374.6868284
1/16/2018,454.9768631
1/17/2018,454.9768631
1/18/2018,369.3341595
1/19/2018,331.8654766
1/20/2018,305.1021317
1/21/2018,246.222773
1/22/2018,289.0441248
1/23/2018,262.2807799
1/24/2018,256.9281109
1/25/2018,256.9281109
1/26/2018,240.870104
1/27/2018,208.7540901
1/28/2018,267.6334489
1/29/2018,256.9281109
1/30/2018,289.0441248
1/31/2018,278.3387868
2/1/2018,289.0441248
2/2/2018,294.3967938
2/3/2018,219.4594281
2/4/2018,203.4014212
2/5/2018,278.3387868
2/6/2018,294.3967938
2/7/2018,230.164766
2/8/2018,214.1067591
2/9/2018,192.6960832
2/10/2018,181.9907452
2/11/2018,192.6960832
2/12/2018,203.4014212
2/13/2018,181.9907452
2/14/2018,187.3434142
