DATE,COUNT
9/19/2017,46.20714625
9/20/2017,32.34500238
9/21/2017,41.58643163
9/22/2017,32.34500238
9/23/2017,25.41393044
9/24/2017,32.34500238
9/25/2017,39.27607431
9/26/2017,30.03464506
9/27/2017,30.03464506
9/28/2017,34.65535969
9/29/2017,34.65535969
9/30/2017,27.72428775
10/1/2017,34.65535969
10/2/2017,34.65535969
10/3/2017,32.34500238
10/4/2017,23.10357313
10/5/2017,25.41393044
10/6/2017,30.03464506
10/7/2017,20.79321581
10/8/2017,30.03464506
10/9/2017,36.965717
10/10/2017,36.965717
10/11/2017,25.41393044
10/12/2017,39.27607431
10/13/2017,53.13821819
10/14/2017,36.965717
10/15/2017,36.965717
10/16/2017,48.51750356
10/17/2017,46.20714625
10/18/2017,43.89678894
10/19/2017,39.27607431
10/20/2017,43.89678894
10/21/2017,48.51750356
10/22/2017,39.27607431
10/23/2017,48.51750356
10/24/2017,50.82786088
10/25/2017,41.58643163
10/26/2017,36.965717
10/27/2017,41.58643163
10/28/2017,36.965717
10/29/2017,34.65535969
10/30/2017,46.20714625
10/31/2017,36.965717
11/1/2017,48.51750356
11/2/2017,71.62107669
11/3/2017,78.55214863
11/4/2017,48.51750356
11/5/2017,39.27607431
11/6/2017,53.13821819
11/7/2017,62.37964744
11/8/2017,67.00036206
11/9/2017,55.4485755
11/10/2017,60.06929013
11/11/2017,43.89678894
11/12/2017,57.75893281
11/13/2017,48.51750356
11/14/2017,55.4485755
11/15/2017,55.4485755
11/16/2017,48.51750356
11/17/2017,50.82786088
11/18/2017,27.72428775
11/19/2017,53.13821819
11/20/2017,64.69000475
11/21/2017,62.37964744
11/22/2017,60.06929013
11/23/2017,92.4142925
11/24/2017,97.03500713
11/25/2017,101.6557218
11/26/2017,83.17286325
11/27/2017,117.8282229
11/28/2017,117.8282229
11/29/2017,164.0353692
11/30/2017,136.3110814
12/1/2017,75.23606685
12/2/2017,75.23606685
12/3/2017,73.20265964
12/4/2017,95.57013897
12/5/2017,105.737175
12/6/2017,117.9376183
12/7/2017,152.5055409
12/8/2017,144.3719121
12/9/2017,140.3050976
12/10/2017,97.60354618
12/11/2017,128.1046544
12/12/2017,189.1068707
12/13/2017,203.3407212
12/14/2017,168.7727986
12/15/2017,122.0044327
12/16/2017,115.9042111
12/17/2017,140.3050976
12/18/2017,132.1714688
12/19/2017,160.6391698
12/20/2017,128.1046544
12/21/2017,122.0044327
12/22/2017,150.4721337
12/23/2017,89.46991733
12/24/2017,79.30288127
12/25/2017,75.23606685
12/26/2017,71.16925242
12/27/2017,91.50332455
12/28/2017,87.43651012
12/29/2017,87.43651012
12/30/2017,75.23606685
12/31/2017,73.20265964
1/1/2018,65.06903079
1/2/2018,107.7705822
1/3/2018,107.7705822
1/4/2018,154.5389481
1/5/2018,124.0378399
1/6/2018,109.8039895
1/7/2018,126.0712472
1/8/2018,178.9398347
1/9/2018,152.5055409
1/10/2018,187.0734635
1/11/2018,132.1714688
1/12/2018,111.8373967
1/13/2018,109.8039895
1/14/2018,105.737175
1/15/2018,107.7705822
1/16/2018,144.3719121
1/17/2018,138.2716904
1/18/2018,101.6703606
1/19/2018,87.43651012
1/20/2018,75.23606685
1/21/2018,75.23606685
1/22/2018,69.13584521
1/23/2018,65.06903079
1/24/2018,58.96880915
1/25/2018,63.03562358
1/26/2018,61.00221636
1/27/2018,61.00221636
1/28/2018,63.03562358
1/29/2018,67.102438
1/30/2018,61.00221636
1/31/2018,54.90199473
2/1/2018,77.26947406
2/2/2018,83.3696957
2/3/2018,48.80177309
2/4/2018,38.63473703
2/5/2018,87.43651012
2/6/2018,77.26947406
2/7/2018,48.80177309
2/8/2018,44.73495867
2/9/2018,54.90199473
2/10/2018,40.66814424
2/11/2018,42.70155145
2/12/2018,46.76836588
2/13/2018,42.70155145
2/14/2018,42.70155145
2/15/2018,42.70155145
